"","scenario","stk_pos","stk_pos2","stock","fhist","catch_rule","TAC","options","uncertainty","perfect_knowledge","HCRmult","w","b_w","b_z","upper_constraint","lower_constraint"
"5113",5113,49,20,"rjc.27.347d","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5114",5114,50,21,"sardina_pilchardus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5115",5115,51,22,"zeus_faber","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5116",5116,52,23,"chelidonichtys_lucerna","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5117",5117,53,24,"spondyliosoma_cantharus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5118",5118,54,25,"anarchias_lupus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5119",5119,55,26,"scophthalmus_rhombus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5120",5120,56,27,"arg-comb-ex5.","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5121",5121,57,28,"ane-pore","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5122",5122,58,29,"ang-78ab_2","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1","observation_error",FALSE,0.7,NA,NA,1,NA,NA
"5123",5123,1,1,"her-nis","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5124",5124,2,2,"pol-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5125",5125,3,3,"lin-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5126",5126,4,4,"smn-con","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5127",5127,5,5,"mut-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5128",5128,6,6,"tur-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5129",5129,7,7,"lem-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5130",5130,8,8,"meg-4a6a","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5131",5131,9,9,"san-ns4","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5132",5132,10,10,"ple-celt","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5133",5133,11,11,"whg-7e-k","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5134",5134,12,12,"had-iris","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5135",5135,13,13,"ang-78ab","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5136",5136,14,14,"ang-ivvi","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5137",5137,15,15,"nep-2829","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5138",5138,16,1,"her-nis","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5139",5139,17,2,"pol-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5140",5140,18,3,"lin-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5141",5141,19,4,"smn-con","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5142",5142,20,5,"mut-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5143",5143,21,6,"tur-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5144",5144,22,7,"lem-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5145",5145,23,8,"meg-4a6a","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5146",5146,24,9,"san-ns4","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5147",5147,25,10,"ple-celt","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5148",5148,26,11,"whg-7e-k","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5149",5149,27,12,"had-iris","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5150",5150,28,13,"ang-78ab","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5151",5151,29,14,"ang-ivvi","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5152",5152,30,15,"nep-2829","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5153",5153,31,16,"syc27.67","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5154",5154,32,17,"syc27.8c","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5155",5155,33,18,"sdv.27.nea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5156",5156,34,19,"rjc.27.afg","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5157",5157,35,20,"rjc.27.347d","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5158",5158,36,21,"sardina_pilchardus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5159",5159,37,22,"zeus_faber","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5160",5160,38,23,"chelidonichtys_lucerna","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5161",5161,39,24,"spondyliosoma_cantharus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5162",5162,40,25,"anarchias_lupus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5163",5163,41,26,"scophthalmus_rhombus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5164",5164,42,27,"arg-comb-ex5.","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5165",5165,43,28,"ane-pore","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5166",5166,44,29,"ang-78ab_2","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5167",5167,45,16,"syc27.67","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5168",5168,46,17,"syc27.8c","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5169",5169,47,18,"sdv.27.nea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5170",5170,48,19,"rjc.27.afg","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5171",5171,49,20,"rjc.27.347d","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5172",5172,50,21,"sardina_pilchardus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5173",5173,51,22,"zeus_faber","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5174",5174,52,23,"chelidonichtys_lucerna","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5175",5175,53,24,"spondyliosoma_cantharus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5176",5176,54,25,"anarchias_lupus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5177",5177,55,26,"scophthalmus_rhombus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5178",5178,56,27,"arg-comb-ex5.","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5179",5179,57,28,"ane-pore","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5180",5180,58,29,"ang-78ab_2","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:1.5","observation_error",FALSE,0.7,NA,NA,1.5,NA,NA
"5181",5181,1,1,"her-nis","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5182",5182,2,2,"pol-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5183",5183,3,3,"lin-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5184",5184,4,4,"smn-con","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5185",5185,5,5,"mut-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5186",5186,6,6,"tur-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5187",5187,7,7,"lem-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5188",5188,8,8,"meg-4a6a","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5189",5189,9,9,"san-ns4","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5190",5190,10,10,"ple-celt","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5191",5191,11,11,"whg-7e-k","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5192",5192,12,12,"had-iris","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5193",5193,13,13,"ang-78ab","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5194",5194,14,14,"ang-ivvi","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5195",5195,15,15,"nep-2829","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5196",5196,16,1,"her-nis","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5197",5197,17,2,"pol-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5198",5198,18,3,"lin-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5199",5199,19,4,"smn-con","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5200",5200,20,5,"mut-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5201",5201,21,6,"tur-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5202",5202,22,7,"lem-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5203",5203,23,8,"meg-4a6a","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5204",5204,24,9,"san-ns4","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5205",5205,25,10,"ple-celt","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5206",5206,26,11,"whg-7e-k","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5207",5207,27,12,"had-iris","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5208",5208,28,13,"ang-78ab","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5209",5209,29,14,"ang-ivvi","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5210",5210,30,15,"nep-2829","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5211",5211,31,16,"syc27.67","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5212",5212,32,17,"syc27.8c","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5213",5213,33,18,"sdv.27.nea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5214",5214,34,19,"rjc.27.afg","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5215",5215,35,20,"rjc.27.347d","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5216",5216,36,21,"sardina_pilchardus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5217",5217,37,22,"zeus_faber","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5218",5218,38,23,"chelidonichtys_lucerna","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5219",5219,39,24,"spondyliosoma_cantharus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5220",5220,40,25,"anarchias_lupus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5221",5221,41,26,"scophthalmus_rhombus","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5222",5222,42,27,"arg-comb-ex5.","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5223",5223,43,28,"ane-pore","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5224",5224,44,29,"ang-78ab_2","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5225",5225,45,16,"syc27.67","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5226",5226,46,17,"syc27.8c","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5227",5227,47,18,"sdv.27.nea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5228",5228,48,19,"rjc.27.afg","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5229",5229,49,20,"rjc.27.347d","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5230",5230,50,21,"sardina_pilchardus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5231",5231,51,22,"zeus_faber","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5232",5232,52,23,"chelidonichtys_lucerna","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5233",5233,53,24,"spondyliosoma_cantharus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5234",5234,54,25,"anarchias_lupus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5235",5235,55,26,"scophthalmus_rhombus","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5236",5236,56,27,"arg-comb-ex5.","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5237",5237,57,28,"ane-pore","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5238",5238,58,29,"ang-78ab_2","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:2","observation_error",FALSE,0.7,NA,NA,2,NA,NA
"5239",5239,1,1,"her-nis","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5240",5240,2,2,"pol-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5241",5241,3,3,"lin-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5242",5242,4,4,"smn-con","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5243",5243,5,5,"mut-comb","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5244",5244,6,6,"tur-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5245",5245,7,7,"lem-nsea","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5246",5246,8,8,"meg-4a6a","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5247",5247,9,9,"san-ns4","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5248",5248,10,10,"ple-celt","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5249",5249,11,11,"whg-7e-k","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5250",5250,12,12,"had-iris","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5251",5251,13,13,"ang-78ab","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5252",5252,14,14,"ang-ivvi","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5253",5253,15,15,"nep-2829","one-way","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5254",5254,16,1,"her-nis","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5255",5255,17,2,"pol-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5256",5256,18,3,"lin-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5257",5257,19,4,"smn-con","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5258",5258,20,5,"mut-comb","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5259",5259,21,6,"tur-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5260",5260,22,7,"lem-nsea","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5261",5261,23,8,"meg-4a6a","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5262",5262,24,9,"san-ns4","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
"5263",5263,25,10,"ple-celt","roller-coaster","3.2.1",2,"option_f:a option_r:a option_b:a MK:1.5 b_z:3","observation_error",FALSE,0.7,NA,NA,3,NA,NA
